-15.67	-0.51	-2.52	4.64	-0.20	0.60	-8.84	-0.93	-4.36	-4.07	-2.91	-3.06	-3.10
-15.06	0.31	-8.37	-2.00	1.98	-2.11	-9.62	-2.77	-0.00	0.11	3.64	-0.11	-0.18
-15.35	1.32	-6.29	0.07	2.59	-3.29	-5.68	-2.32	-0.42	2.08	2.94	1.34	-1.87
-16.29	-5.18	0.22	1.12	4.94	2.00	-7.30	-1.65	-0.32	-4.91	-1.96	-0.02	0.00
-15.29	-1.67	1.34	2.48	3.95	3.20	-2.47	-2.64	2.49	0.23	3.82	2.02	-0.99
-9.05	-0.89	-1.23	-5.78	-1.05	-1.42	-5.37	-4.20	1.20	2.48	4.96	2.33	3.23
-9.76	-2.80	-2.96	-2.84	-1.70	1.45	-2.78	-2.74	-0.49	3.72	2.80	2.76	-2.41
-10.69	-0.19	-5.01	-4.50	-1.63	-0.25	-5.41	0.27	2.50	4.65	-1.04	-0.27	-2.91
-11.70	-0.77	-6.01	-5.19	-8.38	-10.18	-0.25	-3.46	-4.94	-3.94	1.73	4.75	1.06
-14.60	1.93	-1.50	-1.87	-1.25	0.99	-3.99	-0.49	-2.65	2.20	-0.30	-0.60	-2.50
-8.02	-1.68	-5.50	-2.84	0.20	1.63	-3.99	0.32	-4.96	-2.35	-0.72	4.86	4.47
-7.15	-0.76	-5.49	-1.13	0.18	-3.62	-4.25	-4.98	-2.72	-2.06	4.53	5.22	3.54
-5.52	0.97	-3.81	-1.50	-2.66	-8.39	-8.97	-11.38	-5.77	-2.34	2.41	3.04	-1.70
-0.28	0.75	2.49	-0.27	-7.06	-9.50	-5.27	-0.33	-2.29	-0.51	2.52	0.01	-3.41
-0.17	-0.98	-1.43	1.40	-5.61	-8.70	-6.84	-1.34	-1.70	-4.16	2.62	0.71	-2.70
4.60	-1.67	-5.37	-4.00	-1.90	-2.79	-7.21	-3.03	-4.81	0.77	2.25	-0.21	-1.02
0.64	4.96	1.47	-0.42	-0.57	-1.66	-2.08	-2.46	-4.45	-3.19	-0.01	0.10	2.33
1.11	3.08	-3.08	-3.20	-7.22	-6.69	-2.19	-5.67	-4.48	2.52	1.70	5.20	1.17
4.40	-0.67	-5.71	-7.60	-5.86	-3.52	-2.23	-3.92	-5.64	-0.96	5.81	3.62	2.16
7.56	3.62	-7.08	-12.22	-9.83	-5.98	-5.83	-6.66	-4.91	1.31	2.04	-1.36	0.70
10.75	1.36	-13.25	-11.17	-9.41	-7.51	-5.10	-8.12	-5.64	-0.62	6.02	2.43	2.67
13.48	4.48	-8.42	-12.07	-6.43	-4.81	-1.85	-7.71	-8.17	-2.04	3.98	3.03	-2.10
17.25	6.62	-4.60	-11.27	-3.90	-3.37	-0.52	-1.97	-6.12	-3.61	5.76	3.24	1.12
17.17	1.80	-6.23	-12.44	-6.95	-1.72	-3.96	-2.00	-5.89	-1.52	7.42	3.38	1.75
1.43	-2.70	-9.48	-9.02	-9.22	-6.72	-4.55	-2.97	-4.42	-1.88	-2.61	-2.58	1.01
16.11	4.40	-8.37	-9.89	-4.03	-3.81	-0.41	-1.50	-7.52	-1.02	6.01	5.19	1.99
15.75	4.55	-8.32	-9.98	-5.75	-3.21	-5.97	-3.66	-6.88	-2.42	0.43	0.36	1.82
10.95	2.97	-1.45	-6.74	1.34	-2.82	-5.01	3.98	-3.52	-5.35	1.48	0.60	1.64
1.64	3.58	-4.94	-8.76	-2.54	0.78	-1.43	-0.91	-3.14	-2.17	-3.37	0.39	3.66
-5.39	-0.43	0.66	-3.90	-5.73	0.00	-3.11	-0.32	-4.01	-3.47	-2.36	3.10	-0.53
-5.11	-1.87	1.57	-0.83	-1.92	-0.87	-3.39	-0.84	-10.29	-5.17	0.53	0.77	-2.34
-5.41	-17.50	2.46	0.56	1.42	1.87	-6.34	-1.86	-5.95	-4.85	0.70	-1.55	0.18
0.17	-18.44	-8.70	3.84	-0.75	-6.75	-7.67	-6.98	-8.41	-5.99	-0.81	-0.84	-3.73
-15.07	-6.90	-4.65	3.55	0.98	-4.17	-3.54	-1.31	-5.16	-0.56	5.11	1.09	-1.27
7.79	-2.01	3.65	0.25	-3.54	-4.64	-3.52	-2.42	0.10	-0.41	3.00	0.29	-0.12
-7.67	-24.34	1.65	8.96	-14.07	-0.72	-0.17	-8.16	-0.67	-0.31	2.40	0.48	2.94
15.23	-14.06	7.90	9.36	-9.29	4.64	-0.79	-9.09	2.52	-6.28	1.79	-0.91	-3.08
26.59	-37.58	11.34	10.19	-9.15	10.20	0.67	-5.80	-2.19	-8.39	0.53	3.35	-4.13
10.79	-19.86	-3.07	4.12	-13.01	1.97	1.14	-3.94	-2.23	-2.08	2.62	4.03	-5.41
6.21	2.47	4.59	6.06	-5.98	-0.98	-3.45	-5.60	-6.47	-0.38	0.15	2.91	-0.93
7.54	-27.36	8.40	1.30	-7.19	4.52	-6.09	-8.32	-2.29	-6.64	1.53	3.67	-3.71
0.91	-18.98	8.60	1.38	-8.60	0.21	-3.67	-5.44	-5.01	-6.15	1.71	-0.41	-4.70
26.84	-41.09	14.17	3.68	-11.01	4.75	-13.87	-9.57	-0.99	-8.28	2.07	2.18	-5.84
28.71	-41.63	14.59	1.62	-7.08	4.18	-15.06	-7.61	2.13	-6.34	3.41	-0.30	-3.43
28.03	-36.03	10.43	7.65	-7.96	2.02	-13.49	-5.58	0.11	-3.04	-0.67	2.95	-2.99
20.01	-33.79	8.60	9.36	-8.53	0.16	-13.03	-6.69	0.85	-1.78	-1.92	2.56	-1.91
23.12	-36.14	9.96	8.55	-7.00	0.47	-13.39	-6.02	2.19	-1.83	-1.47	1.18	-1.91
20.57	-33.95	12.17	7.48	-3.11	-2.82	-13.75	-6.68	1.05	-2.22	-2.04	2.46	-2.05
-8.64	-13.88	3.54	9.36	-1.64	-4.68	-7.04	-2.38	1.46	-0.88	-2.63	0.01	-2.35
-5.08	-20.16	6.47	10.83	-0.91	-4.76	-12.34	-7.73	-1.50	-5.63	-2.25	1.15	-2.12
15.59	-19.67	3.30	15.96	2.01	-5.84	-11.49	-3.05	-1.97	-4.04	-6.05	-1.04	-6.28
17.45	-13.30	1.60	12.13	7.52	-2.25	-16.17	-0.59	-0.12	-7.79	-1.17	0.48	-6.97
14.21	-14.21	0.42	10.67	9.95	4.36	-8.35	-0.12	3.06	-5.30	-1.30	-0.53	-6.57
9.99	-4.38	4.94	7.89	6.76	9.86	-4.87	-2.71	4.26	-4.69	2.41	1.43	-7.27
5.96	-2.48	-3.01	7.69	5.93	7.47	-6.28	-6.06	-1.70	-7.44	-0.37	4.14	-3.73
-0.02	3.82	-2.15	0.38	3.22	-0.96	-5.49	-2.98	-2.71	-0.30	1.04	3.40	6.37
-2.51	1.24	-3.49	0.75	1.62	-2.42	-6.03	2.01	1.50	0.15	2.52	1.87	2.82
4.42	3.79	-0.75	-2.60	-2.03	-1.10	-0.62	-3.43	-3.71	-2.24	-0.30	4.04	-1.49
0.27	-1.28	-5.25	-2.14	2.66	-4.11	-1.17	-0.77	0.42	1.13	1.27	1.98	2.22
-1.49	3.36	-2.31	2.02	1.19	0.27	1.78	-2.74	-0.60	2.98	3.38	3.42	3.27
6.92	1.72	-3.82	-1.82	-1.16	-3.50	-3.98	-6.46	-1.62	0.84	1.10	4.06	1.50
5.35	1.27	-6.62	-3.45	-7.04	-0.87	-0.27	-2.07	-2.38	-0.54	2.10	5.80	5.16
5.69	0.52	-10.26	-2.96	-3.74	0.21	0.24	-2.71	-0.89	-0.14	3.87	4.18	5.04
8.54	0.72	-4.85	-3.32	-1.27	0.48	-3.46	2.52	1.90	0.48	1.47	1.87	2.25
2.73	5.99	-8.08	-4.93	-2.39	3.27	-1.25	-1.80	-2.87	-2.67	2.09	1.66	1.00
5.23	1.89	-9.71	2.37	-2.15	-2.45	0.45	3.69	1.74	0.80	0.40	0.13	3.16
-2.97	-1.17	-2.73	-3.11	-6.06	2.54	-2.91	-0.98	-1.34	-2.28	-1.39	1.03	1.96
-20.22	-8.59	4.53	-0.50	1.34	5.79	-4.49	-5.72	-1.86	-3.06	-0.55	-1.48	0.05
-13.58	0.79	-4.89	-0.53	4.21	2.83	-1.32	-5.45	1.98	-3.27	5.32	0.94	-0.58
-0.09	0.03	1.87	4.32	4.82	9.11	-0.14	-2.30	-1.08	-8.01	3.48	3.12	-4.34
18.12	-7.65	8.37	-0.61	9.12	10.25	-1.33	1.59	-1.51	-9.77	7.29	6.19	-8.53
15.71	-8.97	14.27	1.29	7.31	14.16	-1.16	2.37	-4.01	-7.52	4.52	3.54	-10.89
8.34	-0.31	3.84	-0.88	1.71	6.41	-2.48	-2.03	-3.51	-4.63	1.25	-0.30	-6.56
5.06	2.89	4.95	1.30	6.32	7.09	-1.37	0.45	-5.06	-7.01	6.97	4.93	-5.89
4.76	-3.13	5.73	-0.32	8.05	9.50	-0.64	3.57	-8.95	-8.61	2.44	1.74	-4.41
-2.78	2.06	-3.30	4.91	3.08	2.07	-7.50	-4.37	-4.58	-7.40	-0.72	-1.07	-2.67
0.79	-0.00	0.53	6.88	1.05	3.99	1.90	-2.03	-2.56	-0.28	-1.41	2.82	2.60
2.24	5.24	-0.57	4.38	4.25	-1.21	1.33	-1.60	-1.15	3.20	0.36	0.01	0.43
0.08	0.55	-6.47	6.91	4.42	-0.04	0.65	-3.72	1.00	-5.50	4.73	3.09	-2.43
-2.74	6.39	-2.94	7.26	4.46	-1.53	0.44	-2.53	-3.71	-4.17	-1.74	-0.55	-0.93
-10.30	-0.44	-2.02	1.43	1.96	5.03	5.92	1.17	2.02	-0.97	2.60	1.79	-3.81
-8.47	-0.23	-2.79	5.61	0.53	-0.32	-3.25	3.04	6.67	1.81	6.03	5.08	2.01
-13.74	0.52	-4.26	5.29	3.71	4.90	3.43	3.52	1.27	1.57	1.12	5.47	4.80
-9.88	1.94	-2.52	4.43	1.84	5.24	4.93	0.97	2.81	5.72	0.87	1.98	1.66
-7.96	0.27	-2.85	8.28	3.60	0.60	2.24	6.14	2.60	-0.37	-2.55	0.01	0.03
-11.05	0.09	-1.36	9.86	5.10	4.19	2.51	1.57	-0.09	-0.61	-2.26	0.02	2.39
-9.03	4.09	-1.58	8.29	6.62	4.12	6.41	8.17	5.29	-3.47	-1.46	-1.75	-4.65
-1.69	1.68	2.53	9.67	3.82	3.38	2.08	5.00	6.44	1.71	3.23	2.11	0.05
3.01	1.61	1.92	6.65	0.24	0.08	4.91	6.35	5.56	-0.53	-0.06	5.41	-0.16
1.29	-1.09	-0.31	8.59	4.31	-0.72	1.88	5.76	9.00	1.95	8.12	7.88	1.58
1.63	-1.41	-0.80	1.59	-4.19	-4.03	-1.39	2.83	3.42	1.37	1.18	1.54	-2.23
-7.25	-0.79	-0.45	-1.83	-4.16	-0.86	0.44	-0.28	0.36	3.97	2.10	0.26	0.64
1.75	-7.07	-2.93	-5.34	-6.36	1.81	-0.29	-5.61	1.57	6.74	8.21	7.12	1.74
5.13	-4.17	-0.16	-2.43	-4.23	-1.37	-0.37	-4.43	2.07	2.63	5.71	5.29	-0.02
2.24	-0.05	2.06	0.86	-7.48	-4.28	-3.27	-0.32	4.42	4.18	8.07	7.02	1.66
8.91	-2.22	2.20	-3.60	-7.08	-4.26	-2.98	-2.90	5.41	3.73	8.61	6.16	0.33
8.28	-11.24	-0.20	-1.40	-8.28	-8.96	-4.36	-6.40	-1.24	-4.57	5.32	5.75	-3.49
9.77	-13.07	-1.80	1.75	-2.19	-9.92	-5.13	-0.97	-0.57	-1.37	5.32	2.07	-6.47
1.74	-12.09	-5.12	0.64	0.54	1.03	-2.50	0.88	-1.89	-0.70	2.68	2.69	-1.14
-3.09	-2.69	-1.61	2.81	-0.81	-1.30	2.73	4.69	6.38	1.14	0.02	4.07	-2.15
4.54	-8.74	-1.30	2.16	-4.04	-0.34	-2.16	1.21	4.65	1.55	1.94	3.58	0.28
5.45	-8.47	-3.86	-0.37	1.14	-1.83	-3.55	0.97	1.64	5.84	4.14	1.51	-1.57
4.50	-9.70	-2.49	-1.28	1.67	-0.29	-3.49	0.46	6.22	3.27	4.34	6.82	1.46
10.50	-6.37	-2.18	2.75	-1.04	-1.45	-2.58	-10.56	-1.52	1.65	4.96	1.00	-1.72
10.66	-9.05	-0.92	2.79	0.31	-4.34	-7.99	-8.56	-2.28	1.82	4.69	3.26	0.70
7.50	-9.54	2.18	3.70	-0.74	-3.43	-7.90	-2.20	1.87	-1.79	4.18	6.44	5.21
6.30	-4.48	-6.66	4.78	3.33	3.09	-1.03	-0.75	-1.71	-1.27	2.11	2.06	2.20
12.61	-6.81	-6.22	4.28	-1.68	-3.27	-5.14	-2.73	0.08	0.59	2.13	3.52	0.36
9.36	-7.73	-6.07	-0.90	3.21	-1.49	-0.13	-7.05	-0.44	1.23	6.13	6.07	2.55
14.90	-7.13	-7.28	-2.31	-0.58	-1.08	-2.29	-4.75	-3.24	-2.24	-0.31	-0.75	-0.39
12.64	-2.14	-4.95	0.00	0.39	2.74	2.97	-4.06	-3.40	-3.37	3.32	0.58	-1.43
10.97	-3.97	-7.04	5.26	4.16	-0.86	3.08	-3.44	-3.27	-3.33	4.25	2.03	0.83
10.23	-5.91	-3.21	4.55	3.19	1.44	-0.10	-1.09	-4.34	-5.91	6.61	2.19	-1.58
8.52	-2.78	-2.72	9.92	1.19	-3.54	3.60	3.42	0.14	-1.02	0.33	0.89	-5.43
-1.25	-6.70	-7.96	1.96	-3.01	1.65	1.54	1.88	4.06	2.30	3.13	0.40	-4.33
-6.25	-0.17	-10.55	-1.04	-0.70	4.44	1.00	-0.72	2.40	4.35	-1.89	1.38	2.49
-1.43	-7.33	-7.91	1.92	-3.58	-1.40	-2.53	2.71	2.75	-1.40	0.25	0.75	3.58
-3.41	-8.06	1.29	6.51	-1.47	-1.86	-4.00	0.02	2.74	7.11	5.19	5.14	0.47
0.42	-0.06	5.11	5.16	-0.28	-3.34	-4.07	6.17	9.52	3.31	1.19	3.73	2.98
3.79	-1.43	1.00	5.10	2.73	-1.85	-2.52	2.10	8.34	6.31	1.94	3.19	-0.88
10.03	-3.77	1.40	3.64	-2.46	2.01	-2.65	3.24	5.48	4.94	-0.52	1.40	-0.41
1.25	-0.80	3.26	4.81	0.56	-2.64	-7.64	-1.82	6.09	4.00	0.34	2.06	-4.77
-0.35	-3.15	-2.26	0.76	-2.56	-3.50	-1.85	0.46	1.83	3.64	0.90	-2.50	-7.09
0.44	-3.42	0.08	2.93	-2.78	-1.51	-3.50	1.84	3.90	3.37	0.01	-4.20	-5.07
0.06	-3.30	2.28	2.81	-5.54	-4.00	-6.20	-1.09	6.65	3.13	-2.29	2.26	-3.41
-0.03	-1.68	-1.37	3.19	-2.09	-5.37	-4.97	3.56	6.18	2.20	5.38	-2.14	-3.83
-5.49	-0.05	0.64	1.75	-5.01	-3.44	-2.73	1.56	3.16	-1.04	-2.75	0.01	-1.07
7.21	-0.70	5.44	10.29	-4.26	-7.91	-7.56	-8.18	0.11	-0.80	1.66	-1.62	-2.75
6.77	-3.95	3.20	5.63	-9.11	-7.52	-8.13	-4.93	-4.48	-1.85	3.44	-0.80	-1.28
6.70	-5.22	6.26	5.17	-5.78	-5.71	-7.31	-5.23	-2.55	-7.46	1.42	-1.72	0.34
3.58	-3.66	8.57	9.39	-0.60	-7.38	-11.60	-3.56	-0.63	-2.55	5.86	2.82	1.50
10.62	-2.74	2.67	5.34	-3.04	-3.50	-8.92	-2.68	1.31	0.47	5.52	0.13	-0.62
12.49	-0.02	1.77	7.13	0.29	-0.22	-2.66	-1.00	4.52	3.92	8.53	2.11	-4.10
-2.46	6.22	2.29	3.34	3.75	3.08	-3.34	0.27	-0.73	-1.66	-2.33	-1.67	-1.18
-3.75	4.57	-1.55	-2.32	-0.42	0.08	-0.07	0.07	0.93	2.84	1.04	-0.89	0.79
9.86	4.27	-1.74	2.09	-2.21	-7.58	-9.95	-6.63	7.26	1.71	3.37	-0.94	-5.60
3.73	-3.22	-4.86	5.41	4.81	-0.23	-2.13	-7.07	3.84	2.03	2.07	2.40	-5.91
7.12	-1.31	-0.65	6.40	1.86	0.55	-6.78	-5.68	3.05	1.50	3.29	1.82	-6.35
8.76	2.61	-0.67	-1.74	-1.83	-0.81	-7.88	-9.13	2.35	0.41	5.56	1.37	-6.72
9.19	0.44	6.15	3.72	3.27	-3.94	-9.88	-7.84	-6.40	-3.35	1.90	1.00	-2.44
13.75	2.40	4.72	3.60	7.37	-4.34	-11.78	-4.70	-2.18	-4.68	5.98	2.53	-3.71
1.88	-3.59	-3.95	0.52	-1.66	-2.48	-6.64	-2.38	-1.06	-4.10	3.73	-1.28	-1.87
-8.74	-2.42	-2.85	-3.08	-1.07	-2.20	-2.72	-1.23	-1.72	2.30	4.87	3.95	0.94
3.66	-2.87	2.97	0.84	0.98	-2.33	-7.36	-3.72	-0.34	-2.44	7.44	1.84	-1.73
7.65	-2.58	3.16	7.16	4.92	-2.35	-3.53	2.05	-0.99	-3.19	1.25	-0.45	-4.81
7.08	-2.29	-3.71	-5.25	-0.31	1.13	-4.57	-3.39	-1.02	-2.04	0.60	-0.94	-4.74
-0.06	-8.19	2.00	3.21	1.36	1.08	-1.48	2.34	2.29	0.92	5.32	-1.64	-4.26
2.93	-9.41	-0.40	0.16	1.98	3.93	-2.87	2.24	3.37	1.33	7.93	6.69	-0.71
8.04	1.08	-0.98	-0.70	-0.64	0.56	-3.63	0.85	2.98	-2.71	3.66	-1.61	-4.58
8.76	2.32	0.68	-2.18	3.30	6.73	0.91	-0.47	0.75	-6.27	-4.76	-3.62	-3.92
9.64	0.51	-2.56	-6.54	-8.82	1.07	-1.92	-1.40	-2.26	-1.01	0.34	2.29	-0.95
13.50	-3.03	-0.83	0.61	-6.53	2.60	-5.06	1.09	-2.84	-0.16	2.25	4.96	-3.51
8.70	-4.05	0.02	-0.95	-4.24	6.80	-0.70	0.83	0.79	-1.02	0.77	1.16	-2.05
4.69	-8.34	-4.59	-5.16	-0.79	5.24	0.17	1.49	4.92	2.05	0.40	2.50	-6.94
9.07	-9.79	-5.84	2.56	2.71	5.94	-1.09	1.65	2.88	0.14	-0.12	0.69	-1.85
1.78	-7.86	-8.69	0.17	1.62	9.97	-4.09	-1.90	2.72	1.52	4.51	2.82	-0.47
7.13	-12.48	-3.05	-1.36	-2.27	3.51	-6.01	0.23	6.20	2.21	2.10	1.80	1.44
4.93	-11.55	-10.03	-4.01	-4.72	4.50	0.23	1.43	6.50	3.05	4.02	-3.12	-1.89
4.85	-5.24	-5.61	-1.01	-1.80	3.73	2.19	6.79	8.19	1.82	-0.68	-0.01	-3.04
-1.62	-6.54	-14.25	-8.25	-5.46	2.86	3.08	0.31	7.10	1.63	-0.77	0.82	-2.88
-4.27	-2.83	-12.86	-4.91	-8.29	-5.52	1.84	1.81	8.07	2.73	2.68	0.40	2.12
-4.19	0.32	-10.24	-1.95	-4.08	1.11	-0.86	-1.58	4.52	1.82	1.99	-1.67	-0.11
-7.25	-0.13	-10.30	-4.04	-3.00	-0.77	0.60	2.09	2.19	1.26	1.19	-2.63	2.36
-3.06	3.77	-7.62	-5.60	-1.67	3.22	0.39	-0.06	7.39	4.32	0.32	0.36	0.97
-10.12	-0.13	3.40	-3.05	-4.50	2.33	1.51	2.29	8.56	-1.56	-4.57	0.13	-0.64
-10.11	3.38	2.57	2.91	-2.53	5.94	0.54	-1.85	7.22	-0.68	-1.20	-2.22	-5.03
-4.92	1.20	-2.66	-1.35	0.19	1.84	3.12	2.09	-0.35	1.47	2.33	-0.97	-2.57
4.90	-2.58	-2.48	5.60	2.41	9.81	4.61	0.72	4.00	-1.31	3.21	0.02	-1.73
10.50	-2.85	1.28	4.62	8.89	7.20	-3.49	-0.48	-2.63	-4.98	3.99	4.60	-2.59
10.48	-9.68	-3.81	-0.25	-0.59	5.28	-2.05	-3.00	1.12	-0.97	5.47	1.78	-0.76
13.24	-7.80	1.54	-0.92	-1.07	5.69	-4.19	-3.25	-0.38	-4.13	6.22	0.09	-2.13
18.88	-22.76	7.18	3.06	-3.64	2.13	-9.86	-4.90	-3.47	-2.41	3.19	6.43	-0.93
16.23	-28.86	15.56	3.38	-1.14	8.30	-14.44	-4.49	-5.98	-5.26	2.06	4.53	-1.94
0.15	-23.98	1.69	-0.70	-7.48	0.23	-8.95	-5.86	-1.87	-7.08	-2.11	1.54	-3.43
3.55	-13.92	1.23	3.55	-3.15	3.09	-5.68	-6.90	-2.26	0.96	4.93	5.52	-3.20
9.43	-13.95	3.39	6.96	-1.05	0.49	-7.19	-3.00	5.00	0.97	0.10	2.91	-4.00
-2.31	-22.40	11.70	8.53	-10.75	3.35	-0.51	-8.30	5.66	-1.28	1.07	-2.42	-3.34
18.33	-26.14	8.42	2.74	-4.99	7.52	-7.25	-7.46	-3.22	-5.57	2.13	2.86	-1.14
28.31	-44.61	19.52	3.63	-13.53	12.49	-15.57	-3.65	-2.81	-7.45	0.34	4.85	-6.37
21.08	-43.66	18.07	3.41	-12.44	11.82	-14.91	-4.41	-3.48	-8.08	0.40	4.56	-6.87
18.07	-42.36	19.31	1.85	-8.66	9.66	-15.25	-4.61	-0.99	-6.80	3.30	2.85	-4.32
2.99	-30.10	12.01	3.80	-6.08	3.97	-11.65	-6.22	0.33	-5.39	1.26	2.68	-4.44
-2.06	-20.33	4.51	6.91	-2.01	-2.08	-9.18	-4.66	2.10	-1.83	1.36	4.07	-1.49
25.18	-39.48	16.30	6.04	-3.76	-0.14	-17.43	-2.59	0.19	-2.55	-0.63	1.14	-2.10
20.50	-36.23	14.82	6.29	-3.48	-4.46	-16.09	-4.54	1.91	-3.20	-4.09	0.43	-4.84
25.27	-32.72	12.57	6.39	-0.54	-6.36	-15.26	-4.53	-0.42	-3.03	-7.33	0.07	-5.04
18.57	-29.72	12.16	9.62	-1.42	-4.37	-14.94	-6.71	2.20	-5.79	-7.22	-1.59	-5.54
23.86	-27.75	6.92	12.63	2.97	-6.62	-11.13	-5.34	1.54	-5.80	-7.92	-1.57	-7.99
21.10	-24.60	6.66	13.36	5.05	-2.86	-10.11	-2.48	4.75	-8.14	-5.31	-0.40	-9.06
-11.47	-5.81	1.34	10.31	5.04	-5.75	-7.13	-4.70	-5.72	-2.71	-0.56	-3.67	-3.21
-8.03	-0.84	0.03	2.93	1.32	-1.17	-1.41	0.38	0.54	0.58	-1.42	-2.92	-2.69
1.73	-2.60	-6.04	2.88	-2.33	-4.75	-1.32	-1.06	4.67	-1.65	2.15	-0.89	-1.39
6.53	-2.20	-6.23	0.80	-3.95	-1.38	-1.86	0.20	1.26	-2.30	3.75	0.23	-3.76
-2.04	-7.70	-7.76	1.23	0.29	-2.19	2.08	1.71	3.72	-3.65	2.04	-3.26	-8.12
-0.03	-9.30	-5.16	0.16	0.23	1.26	0.10	-0.07	-0.03	2.49	2.29	-5.05	-3.59
-1.27	-8.82	-3.89	5.62	3.42	1.56	-1.57	4.44	3.52	0.88	2.11	-2.59	-1.27
5.27	-6.33	-8.18	5.38	6.75	1.64	0.27	-1.40	3.65	-2.73	-2.67	-10.74	-3.51
9.68	-5.76	3.32	5.08	1.97	-0.96	-2.52	0.45	-1.51	3.50	5.46	-4.79	-8.30
6.26	-4.40	6.41	4.97	1.43	-0.65	-2.42	-5.08	0.06	-0.07	2.29	-4.71	-5.97
12.59	-9.96	8.59	4.10	-1.63	4.50	-7.44	0.37	0.52	-3.53	-0.17	-8.68	-4.85
12.56	-10.78	9.23	6.05	-3.17	-0.53	-13.67	0.98	0.49	-3.36	2.63	-8.56	-11.06
9.02	-9.28	9.54	3.97	-3.12	-0.57	-9.36	4.92	-2.10	-5.76	-2.19	-6.35	-6.59
9.78	-8.11	11.26	-0.29	-0.52	1.22	-10.11	3.31	0.67	-1.50	-1.11	-4.07	-6.97
-6.85	-13.03	2.33	-2.88	1.37	-1.41	-4.55	-4.21	0.04	-2.44	0.37	-6.73	-2.10
-12.65	-8.22	-0.70	0.21	9.45	2.36	-0.96	-10.91	-4.06	-1.47	9.20	-3.29	-0.86
-2.37	-2.61	5.80	1.87	0.81	9.85	-3.44	-4.41	1.93	2.84	4.22	-0.48	-3.58
-0.22	-0.22	4.91	-0.95	-1.14	6.08	2.95	-3.63	-3.76	0.11	3.15	1.37	-2.46
18.07	-16.77	14.45	-6.92	4.95	5.76	-8.42	-2.34	-6.32	-3.30	-3.20	-1.49	-7.02
7.20	-21.50	11.21	-7.39	3.28	4.79	-6.20	1.12	-3.78	0.69	0.02	-0.25	-6.44
15.79	-19.82	11.46	-7.70	1.82	4.69	-2.28	3.44	-3.82	2.35	1.77	-2.58	-2.39
11.00	-14.47	7.04	-1.60	3.59	-0.22	-2.00	-2.86	-0.37	6.12	-0.79	-2.69	-2.89
-5.15	-0.55	-2.66	-4.22	-4.01	-2.37	-3.61	-3.81	0.81	2.32	-3.52	-3.45	0.56
5.40	-3.09	-0.57	2.67	-1.75	-3.79	-5.90	0.34	2.31	-0.76	2.94	1.22	-1.80
15.37	-4.95	6.48	4.85	-0.94	-4.08	-3.02	6.05	2.32	1.45	3.26	-2.63	-3.21
15.40	-5.70	6.63	3.84	2.93	-4.21	1.00	4.77	-0.57	-0.16	1.79	1.12	-2.00
14.02	-9.37	2.62	3.52	5.32	-5.49	-1.82	1.25	4.56	5.23	-2.04	-3.35	-2.92
11.50	-11.29	1.71	2.16	1.59	-4.73	-1.73	1.97	4.74	5.88	-3.63	-1.83	-3.46
10.90	-10.90	2.12	-0.59	4.15	-2.04	-1.62	0.85	4.98	5.56	-0.70	-0.10	1.56
14.43	-9.80	7.32	-5.63	-4.35	-3.29	-3.41	-1.92	2.76	4.20	-3.56	-0.36	-0.71
3.22	-8.58	2.38	3.26	-2.97	-3.64	-2.83	3.60	7.20	-0.50	-1.85	0.94	0.77
7.50	-16.52	4.47	1.18	-0.53	-3.71	-1.72	0.60	2.45	2.29	2.02	3.77	3.00
7.58	-15.12	8.93	4.44	3.64	1.20	-3.41	1.08	1.77	0.59	3.48	6.24	2.28
8.24	-19.08	3.17	0.53	1.96	-4.02	-4.88	4.33	4.31	2.27	2.63	2.98	1.33
11.84	-16.56	3.36	-0.98	0.37	-5.42	-3.64	4.05	2.70	2.58	2.87	3.01	0.46
9.67	-15.13	5.54	3.60	0.06	-6.14	-7.59	1.52	2.24	2.88	2.98	5.82	2.13
6.03	-18.94	1.97	-6.22	-2.16	-2.32	-7.98	-0.91	1.43	4.38	4.21	5.99	1.43
9.48	-18.22	2.28	-2.00	-0.11	0.80	1.22	4.71	4.83	5.94	0.98	-0.39	-1.77
6.54	-14.44	0.39	2.59	-3.05	-4.16	-0.52	6.62	5.84	2.43	3.27	1.00	-4.41
14.61	-9.41	2.13	5.58	-0.71	0.94	-1.66	4.61	-0.07	-0.35	3.16	1.38	-2.06
-7.56	-3.57	3.51	4.14	0.43	1.37	-1.92	-2.65	-1.93	0.57	-0.33	-0.07	4.10
2.70	-3.21	0.30	6.23	-0.70	-5.32	-4.39	-2.79	-0.68	3.82	3.78	0.48	-1.18
13.21	-11.75	4.66	-1.04	0.89	0.03	-6.73	-1.87	-2.86	1.38	1.11	1.97	-1.37
7.87	-11.75	7.60	5.52	-1.27	-5.39	-4.49	0.07	1.69	1.15	2.04	-1.70	-3.05
5.01	-9.61	2.90	4.99	-1.48	-4.13	-7.51	1.78	-0.66	-2.58	0.48	0.48	-0.45
5.64	-6.18	2.72	1.60	3.96	0.65	-9.07	-2.48	-4.97	1.09	3.48	-0.35	-1.46
4.06	-10.02	-0.62	-1.95	-3.69	-5.52	-11.94	-3.48	0.13	2.27	5.86	0.89	-2.00
3.51	-16.99	-3.33	-5.95	-2.31	-5.71	-10.41	-6.65	-3.39	-3.48	-1.97	0.85	-4.08
